	One Hot Encoding	Number of Compounds	Yield
3475	0 2 4 17 19 37	50	0.3139385907
3476	0 3 5 9 24 38	50	0.4785301388
3477	0 7 11 15 18 19	50	0.04385154303
3478	0 12 19 21 23 27	50	0.6054913452
3479	0 8 10 12 19 29	50	0.595664451
3480	0 2 19 23 28 46	50	0.0
3481	0 10 12 13 26 30	50	0.7423566845999999
3482	0 13 14 15 18 39	50	0.2306691402
3483	0 9 13 23 27 36	50	0.2593974836
3484	0 2 13 16 17 20	50	0.00786255311
3485	0 9 11 13 15 32	50	0.07343376414
3486	0 3 9 15 20 39	50	0.0
3487	0 9 10 13 26 32	50	0.16690676629999998
3488	0 2 13 23 28 34	50	0.2493961347
3489	0 3 5 9 24 32	50	0.3117670784
3490	0 3 12 23 28 43	50	0.025345854959999997
3491	0 9 13 21 23 35	50	0.16571623929999998
3492	0 3 5 6 18 47	50	0.6299169097999999
3493	0 12 14 17 19 37	50	0.0064714493
3494	0 2 3 10 29 31	50	0.04656693452
3495	0 15 18 19 38 44	50	0.34897669979999996
3496	0 3 15 18 34 39	50	0.3955792883
3497	0 2 3 15 39 46	50	0.032809805170000005
3498	0 1 5 13 18 40	50	0.7904497322999999
3499	0 1 5 9 13 47	50	0.2732636453
3500	0 10 18 19 22 31	50	0.0
3501	0 9 11 13 15 34	50	0.12692279050000002
3502	0 9 11 15 19 35	50	0.09330486935
3503	0 3 4 11 15 18	50	0.2118588073
3504	0 2 11 13 15 42	50	0.07259820865
3505	0 2 10 19 26 33	50	0.5058160419
3506	0 12 15 19 38 44	50	0.3533279168
3507	0 2 4 5 13 24	50	0.8676065944
3508	0 1 3 5 14 18	50	0.03451949517
3509	0 5 6 9 13 38	50	0.47157716850000003
3510	0 2 10 19 26 49	50	0.2839783953
3511	0 3 12 17 35 37	50	0.38202300310000004
3512	0 10 18 19 26 29	50	0.5596431027000001
3513	0 4 18 19 23 28	50	0.3801577432
3514	0 2 7 15 19 44	50	0.044693220680000006
3515	0 3 9 17 35 37	50	0.08123761297
3516	0 9 16 17 19 45	50	0.00940121626
3517	0 12 13 23 27 36	50	0.8840427326000001
3518	0 9 17 19 22 37	50	0.00602239969
3519	0 9 11 13 15 33	50	0.09361658454
3520	0 2 3 23 28 47	50	0.02899493403
3521	0 3 10 12 31 40	50	0.1395905877
3522	0 5 6 12 19 20	50	0.6047798464999999
3523	0 3 9 16 17 47	50	0.014266307979999997
3524	0 9 10 19 31 43	50	0.00705195152
3525	0 9 19 23 28 46	50	0.0
3526	0 3 9 20 23 28	50	0.0
3527	0 2 3 16 17 40	50	0.00979807222
3528	0 2 3 16 17 38	50	0.0070638104199999985
3529	0 12 19 22 23 28	50	0.0
3530	0 2 19 23 35 36	50	0.5724624739
3531	0 10 18 19 31 42	50	0.010952234109999999
3532	0 2 5 7 19 24	50	0.1735228888
3533	0 14 17 18 19 41	50	0.027329250939999997
3534	0 3 12 14 23 28	50	0.0
3535	0 4 13 18 21 23	50	0.7861845192
3536	0 12 13 15 39 45	50	0.4676206263
3537	0 3 10 12 31 34	50	0.09444894792000001
3538	0 2 11 13 15 43	50	0.02510510682
3539	0 9 13 21 23 40	50	0.0
3540	0 12 13 16 17 42	50	0.0
3541	0 2 3 16 17 46	50	0.0
3542	0 9 13 17 41 49	50	0.02066222749
3543	0 9 10 13 26 38	50	0.21777735420000002
3544	0 5 12 13 24 32	50	0.8824637541
3545	0 3 7 10 18 26	50	0.1648404533
3546	0 2 5 6 13 43	50	0.9555515456
3547	0 10 13 18 26 29	50	0.7170514406999999
3548	0 5 6 9 19 40	50	0.3625474039
3549	0 2 5 6 13 30	50	0.9289765441
3550	0 1 5 9 13 46	50	0.06536001371
3551	0 9 10 13 31 47	50	0.05235495595
3552	0 9 13 16 17 48	50	0.00339837285
3553	0 9 13 15 30 39	50	0.4404700483
3554	0 2 3 7 15 39	50	0.05419599738
3555	0 9 11 15 19 40	50	0.028287389710000006
3556	0 5 12 13 24 48	50	0.9200324978
3557	0 3 16 17 18 32	50	0.00390715033
3558	0 9 13 17 27 37	50	0.03941726457
3559	0 3 7 12 23 28	50	0.07371601311
3560	0 11 13 15 18 47	50	0.3303637259
3561	0 2 13 21 23 45	50	0.9152862329000001
3562	0 12 17 19 41 43	50	0.393913488
3563	0 18 19 21 23 38	50	0.6101774399000001
3564	0 8 10 18 19 38	50	0.6445105488999999
3565	0 2 15 19 30 39	50	0.4800212967
3566	0 2 3 15 34 39	50	0.3087761179
3567	0 9 13 15 44 46	50	0.030746120789999998
3568	0 1 2 3 5 46	50	0.05427048525000002
3569	0 12 13 16 17 48	50	0.011000305259999999
3570	0 3 11 12 15 29	50	0.09973367677999999
3571	0 2 3 17 37 46	50	0.03302452152
3572	0 17 18 19 37 47	50	0.3921368937
3573	0 8 10 18 19 30	50	0.8013587028000001
3574	0 17 18 19 33 41	50	0.33946553869999996
3575	0 3 11 12 14 15	50	0.012326323719999999
3576	0 5 12 13 24 42	50	0.8431065923000001
3577	0 3 14 16 17 18	50	0.00359225753
3578	0 7 9 13 21 23	50	0.09894361569
3579	0 2 13 16 17 46	50	0.0
3580	0 7 10 18 19 31	50	0.00478819391
3581	0 12 17 19 37 40	50	0.21094837530000002
3582	0 5 6 13 18 22	50	0.6111611164999999
3583	0 7 12 13 15 44	50	0.223492694
3584	0 12 13 15 20 44	50	0.38464009479999994
3585	0 2 10 13 31 47	50	0.013422482019999998
3586	0 5 9 19 24 48	50	0.5861075678000001
3587	0 10 12 13 26 46	50	0.1632124134
3588	0 2 11 13 15 34	50	0.21601191739999998
3589	0 2 5 6 13 20	50	0.9356409267
3590	0 2 3 16 17 29	50	0.01152131483
3591	0 1 5 9 13 20	50	0.28883817030000003
3592	0 12 13 17 37 45	50	0.4714534203
3593	0 3 10 12 26 38	50	0.5439040243000001
3594	0 3 12 23 32 36	50	0.5040479784
3595	0 1 2 3 5 35	50	0.5759970402000001
3596	0 2 3 15 40 44	50	0.2435604753
3597	0 12 17 19 25 37	50	0.4757684436
3598	0 9 17 19 41 48	50	0.07024622197000001
3599	0 11 12 13 15 45	50	0.2309132333
3600	0 12 19 21 23 25	50	0.8162368897000001
3601	0 15 18 19 29 39	50	0.3539709887
3602	0 1 5 18 19 35	50	0.6182340519
3603	0 17 18 19 38 41	50	0.3427058432
3604	0 3 5 9 24 27	50	0.1942152909
3605	0 1 5 12 13 42	50	0.7792695821
3606	0 5 6 9 19 33	50	0.3680117668
3607	0 10 12 19 29 31	50	0.01993041801
3608	0 2 13 17 32 37	50	0.2084643886
3609	0 2 13 23 28 42	50	0.1131144666
3610	0 1 5 9 13 32	50	0.2466006055
3611	0 2 8 10 19 38	50	0.6169857953000001
3612	0 2 3 17 22 37	50	0.1063604029
3613	0 2 3 17 20 41	50	0.07843927615
3614	0 2 3 5 6 32	50	0.6642814294999999
3615	0 3 18 22 23 28	50	0.1088472418
3616	0 12 13 23 28 30	50	0.4237662469
3617	0 3 9 15 40 44	50	0.08073391293
3618	0 3 9 10 26 47	50	0.6685183325
3619	0 12 15 19 44 46	50	0.04220973073
3620	0 2 17 19 32 41	50	0.34285455200000003
3621	0 2 3 5 24 32	50	0.6604767415
3622	0 2 10 19 20 26	50	0.5013324446999999
3623	0 17 18 19 27 37	50	0.472768797
3624	0 1 5 9 19 20	50	0.2614998957
3625	0 9 10 19 26 40	50	0.057489112629999985
3626	0 9 17 19 25 37	50	0.2341191123
3627	0 2 10 19 31 35	50	0.00489724505
3628	0 10 13 18 25 26	50	0.7905542623999999
3629	0 2 19 21 23 25	50	0.8393526521
3630	0 5 6 12 13 43	50	0.9659121826
3631	0 8 10 18 19 49	50	0.3203830806
3632	0 11 12 13 15 35	50	0.044771627249999994
3633	0 8 10 18 19 42	50	0.5490007838000001
3634	0 2 5 6 19 32	50	0.4218931962
3635	0 2 3 15 39 48	50	0.09935132826
3636	0 3 9 10 26 38	50	0.6041732712000001
3637	0 2 5 19 24 27	50	0.5042857568
3638	0 2 3 5 6 48	50	0.20643573710000002
3639	0 3 8 10 18 32	50	0.6424487271
3640	0 2 10 13 26 49	50	0.5456471519
3641	0 10 18 19 31 40	50	0.017819099669999998
3642	0 2 10 14 19 26	50	0.009560868
3643	0 2 10 19 26 27	50	0.27300554579999997
3644	0 8 10 12 19 42	50	0.6496884309000001
3645	0 13 18 23 27 28	50	0.3689391539
3646	0 2 8 10 19 33	50	0.6372449893000001
3647	0 18 19 23 30 36	50	0.8816754027
3648	0 3 17 18 25 41	50	0.4932093179000001
3649	0 12 19 23 28 33	50	0.08391780189999999
3650	0 7 10 13 18 26	50	0.58864107
3651	0 3 11 15 18 38	50	0.2417024028
3652	0 3 4 5 12 24	50	0.8458893866
3653	0 3 5 6 12 43	50	0.9165243829999999
3654	0 12 13 17 41 45	50	0.4598211557
3655	0 13 18 23 28 48	50	0.35555046560000003
3656	0 9 13 14 15 44	50	0.21423936989999998
3657	0 12 13 15 29 44	50	0.3628377215
3658	0 12 13 15 39 42	50	0.4356818344
3659	0 12 16 17 19 45	50	0.00345789289
3660	0 8 9 10 19 33	50	0.3007190595
3661	0 5 6 18 19 32	50	0.6468492451
3662	0 12 15 19 20 44	50	0.3451239146
3663	0 2 4 10 13 26	50	0.7439518037999999
3664	0 5 13 18 24 34	50	0.8599469651999999
3665	0 2 3 15 32 44	50	0.197798759
3666	0 9 13 15 39 49	50	0.4027113975
3667	0 10 12 19 31 35	50	0.036786330660000005
3668	0 2 3 21 23 46	50	0.058230035199999995
3669	0 12 13 21 23 48	50	0.8365433196
3670	0 12 13 22 23 36	50	0.4817982197
3671	0 9 10 13 20 31	50	0.0268757234
3672	0 3 4 5 6 9	50	0.235354934
3673	0 3 5 12 22 24	50	0.3614968182
3674	0 13 15 18 39 47	50	0.4126140824
3675	0 3 7 18 23 36	50	0.16678693509999998
3676	0 1 5 12 13 43	50	0.778707536
3677	0 5 9 13 24 49	50	0.2731009438
3678	0 15 18 19 39 45	50	0.466498955
3679	0 3 12 17 40 41	50	0.38770008729999994
3680	0 3 11 15 18 48	50	0.15417636099999998
3681	0 2 3 10 26 32	50	0.49880088689999996
3682	0 2 3 15 22 39	50	0.1075553549
3683	0 1 3 5 12 22	50	0.2462070452
3684	0 2 13 17 38 41	50	0.49758112649999997
3685	0 2 5 6 19 30	50	0.6670576357
3686	0 5 6 18 19 38	50	0.7067829218
3687	0 9 10 14 19 26	50	0.01204026973
3688	0 1 5 9 19 45	50	0.3161725517
3689	0 3 12 21 23 46	50	0.1540870509
3690	0 18 19 23 28 48	50	0.1519452071
3691	0 9 13 15 20 39	50	0.4590521481
3692	0 5 6 12 13 29	50	0.7105445564999999
3693	0 13 17 18 41 48	50	0.5101008234000001
3694	0 9 16 17 19 40	50	0.0
3695	0 1 2 3 5 7	50	0.08586375018999999
3696	0 8 10 12 19 46	50	0.4194054392
3697	0 2 16 17 19 20	50	0.00406585723
3698	0 9 13 14 16 17	50	0.00423167396
3699	0 3 5 6 9 47	50	0.2220180478
3700	0 5 6 12 13 38	50	0.8078104004000001
3701	0 2 15 19 20 44	50	0.34439343640000003
3702	0 3 12 15 20 44	50	0.0
3703	0 5 6 18 19 27	50	0.8460201965999999
3704	0 3 9 21 23 34	50	0.1002539168
3705	0 9 13 17 29 37	50	0.02373234972
3706	0 2 7 13 17 41	50	0.390058585
3707	0 2 3 4 17 41	50	0.4693920076
3708	0 9 14 17 19 37	50	0.0
3709	0 9 15 19 27 44	50	0.2493013825
3710	0 5 6 13 18 25	50	0.9213719474
3711	0 2 11 15 19 46	50	0.0
3712	0 11 12 13 15 20	50	0.17384511079999998
3713	0 13 17 18 41 49	50	0.34035555100000003
3714	0 9 19 21 23 27	50	0.07768371677000001
3715	0 16 17 18 19 48	50	0.006557006559999999
3716	0 4 9 13 16 17	50	0.0044794503999999995
3717	0 12 15 19 39 48	50	0.445879911
3718	0 3 11 12 15 38	50	0.07147036958
3719	0 1 4 5 13 18	50	0.763025428
3720	0 12 19 21 23 35	50	0.5823472430000001
3721	0 3 9 23 33 36	50	0.8135759178
3722	0 2 11 13 15 38	50	0.033828055940000004
3723	0 18 19 23 28 35	50	0.06768064781000001
3724	0 2 5 13 24 48	50	0.9507020116
3725	0 13 15 18 44 49	50	0.36559885299999995
3726	0 2 8 10 13 40	50	0.7229221067
3727	0 13 15 18 32 44	50	0.3935316158
3728	0 9 17 19 41 43	50	0.1889524916
3729	0 1 3 5 9 35	50	0.2401631717
3730	0 3 8 9 10 48	50	0.15413893439999998
3731	0 9 10 19 20 31	50	0.028679004100000002
3732	0 2 19 23 25 28	50	0.1179076705
3733	0 9 13 15 38 39	50	0.37701689409999994
3734	0 9 17 19 37 47	50	0.1442253285
3735	0 8 10 12 19 27	50	0.7850560016
3736	0 9 10 13 26 48	50	0.1539753007
3737	0 2 3 10 31 43	50	0.01112658983
3738	0 2 10 19 26 43	50	0.3983155733
3739	0 8 10 12 19 40	50	0.6294407369999999
3740	0 3 9 11 15 27	50	0.12651246900000002
3741	0 2 19 23 36 47	50	0.6255956501
3742	0 3 4 18 23 28	50	0.5999235473
3743	0 3 16 17 18 49	50	0.01194006928
3744	0 12 17 19 35 41	50	0.4209555031
3745	0 2 15 19 40 44	50	0.2632369704
3746	0 3 17 18 37 38	50	0.4230149711
3747	0 9 10 19 25 31	50	0.02005732083
3748	0 9 17 19 40 41	50	0.01624624313
3749	0 8 10 12 19 25	50	0.8147790374999999
3750	0 12 19 23 28 49	50	0.2480297238
3751	0 2 13 23 36 47	50	0.7459231798999999
3752	0 2 5 19 24 35	50	0.46528709729999995
3753	0 5 12 19 24 27	50	0.8163511603000001
3754	0 9 13 21 23 33	50	0.2492895829
3755	0 2 5 19 24 49	50	0.268708629
3756	0 1 5 18 19 40	50	0.3366124955
3757	0 1 5 13 18 25	50	0.8600345437999999
3758	0 13 15 18 27 39	50	0.523137348
3759	0 3 10 18 26 49	50	0.5185571731
3760	0 2 5 19 24 33	50	0.4758772845000001
3761	0 3 9 15 34 39	50	0.4067066673
3762	0 2 19 23 28 32	50	0.017201850419999998
3763	0 12 19 23 28 30	50	0.4048243437
3764	0 3 12 17 32 37	50	0.416263458
3765	0 2 16 17 19 32	50	0.0
3766	0 7 13 18 23 36	50	0.7785078651999999
3767	0 10 18 19 26 49	50	0.3263137063
3768	0 3 5 6 18 32	50	0.7326731184
3769	0 2 7 16 17 19	50	0.0
3770	0 12 13 14 21 23	50	0.3216902238
3771	0 3 12 14 16 17	50	0.0
3772	0 3 15 18 29 39	50	0.1624533971
3773	0 2 5 6 13 38	50	0.7431911492000001
3774	0 3 10 12 20 26	50	0.09636653904
3775	0 2 15 19 39 48	50	0.3974593472
3776	0 3 8 10 18 42	50	0.19424899210000002
3777	0 1 5 18 19 46	50	0.08246523526
3778	0 1 3 5 12 47	50	0.7877070783000001
3779	0 2 10 19 26 38	50	0.3903126202
3780	0 3 4 10 18 31	50	0.1382100293
3781	0 3 12 21 23 34	50	0.37265148049999997
3782	0 2 8 10 13 29	50	0.7339202626000001
3783	0 3 5 9 24 25	50	0.151215994
3784	0 11 15 18 19 38	50	0.2183853262
3785	0 2 13 23 36 38	50	0.8522067267
3786	0 2 5 6 19 35	50	0.3610071383
3787	0 5 6 9 19 47	50	0.4430153891
3788	0 2 10 19 31 40	50	0.00995077613
3789	0 3 5 6 12 25	50	0.8830829539
3790	0 3 9 17 41 47	50	0.4737967992
3791	0 3 9 10 26 42	50	0.1399630758
3792	0 3 17 18 41 48	50	0.219766332
3793	0 15 18 19 39 42	50	0.3638251036
3794	0 11 13 15 18 40	50	0.1647949658
3795	0 12 13 22 23 28	50	0.151222891
3796	0 1 3 5 18 40	50	0.4278380779
3797	0 3 12 15 35 39	50	0.3138632484
3798	0 12 13 23 35 36	50	0.8301646677
3799	0 2 5 19 24 46	50	0.15102356849999998
3800	0 2 13 17 20 37	50	0.4761178197
3801	0 10 18 19 31 45	50	0.027461236400000002
3802	0 9 17 19 29 37	50	0.028400280130000007
3803	0 2 3 5 24 47	50	0.8344233536
3804	0 3 4 9 21 23	50	0.2715198165
3805	0 18 19 21 23 34	50	0.6065973957
3806	0 3 12 15 29 39	50	0.1279513925
3807	0 1 3 5 12 43	50	0.7683418768999999
3808	0 3 9 16 17 38	50	0.012212841350000002
3809	0 13 15 18 34 44	50	0.3989366621
3810	0 1 5 12 19 25	50	0.6340623793
3811	0 10 12 13 26 45	50	0.7973976585
3812	0 2 13 21 23 29	50	0.2734305282
3813	0 1 5 13 18 20	50	0.8153694628
3814	0 13 18 23 28 38	50	0.2379770547
3815	0 8 10 12 13 34	50	0.7506056887
3816	0 10 18 19 22 26	50	0.1443583555
3817	0 1 5 12 19 43	50	0.5458472012
3818	0 3 12 23 36 45	50	0.40316646780000004
3819	0 2 14 15 19 44	50	0.011203693300000001
3820	0 2 5 6 7 13	50	0.3564598437
3821	0 5 6 9 13 49	50	0.26942425130000003
3822	0 2 3 23 28 32	50	0.008995541249999999
3823	0 3 12 17 34 37	50	0.5787284649000001
3824	0 1 2 3 5 38	50	0.7406067797
3825	0 1 2 5 19 32	50	0.28171354860000003
3826	0 5 6 12 13 20	50	0.8941945099999999
3827	0 1 5 14 18 19	50	0.01986478634
3828	0 17 18 19 20 37	50	0.3652871122
3829	0 3 9 11 15 48	50	0.1065781182
3830	0 12 16 17 19 46	50	0.0
3831	0 2 13 17 37 40	50	0.2044948228
3832	0 5 9 19 24 46	50	0.4229478749
3833	0 9 10 19 26 46	50	0.01132043957
3834	0 12 13 16 17 22	50	0.008518122480000001
3835	0 13 18 21 23 35	50	0.7800288408999999
3836	0 3 9 21 23 45	50	0.20734756710000002
3837	0 1 3 5 9 25	50	0.14114803550000002
3838	0 2 3 11 15 49	50	0.08624552939999999
3839	0 2 4 5 6 13	50	0.8736384148999999
3840	0 15 18 19 44 47	50	0.3811608188
3841	0 3 18 23 28 42	50	0.1194269708
3842	0 1 2 3 5 40	50	0.31374159170000004
3843	0 9 19 21 23 25	50	0.4270687587
3844	0 15 18 19 39 48	50	0.4373298112
3845	0 1 3 5 12 49	50	0.5649708288
3846	0 12 15 19 20 39	50	0.356149447
3847	0 3 10 18 31 38	50	0.1090397812
3848	0 1 5 12 13 22	50	0.4994868445
3849	0 2 3 5 6 14	50	0.0
3850	0 2 3 15 44 45	50	0.3145776364
3851	0 9 17 19 30 37	50	0.17269809639999995
3852	0 5 9 19 20 24	50	0.409724255
3853	0 1 5 9 19 35	50	0.2160400316
3854	0 2 19 23 27 28	50	0.047138937980000004
3855	0 18 19 23 36 46	50	0.137385945
3856	0 5 9 19 24 30	50	0.576053748
3857	0 1 5 7 18 19	50	0.3810999093
3858	0 12 15 19 25 44	50	0.4849744103
3859	0 18 19 21 22 23	50	0.3043973822
3860	0 2 3 5 6 47	50	0.7449984474
3861	0 9 19 21 23 40	50	0.033837585739999995
3862	0 3 5 18 24 46	50	0.1899441923
3863	0 2 19 21 23 33	50	0.572826498
3864	0 3 9 21 23 25	50	0.1421418921
3865	0 12 13 23 30 36	50	0.8835188783
3866	0 9 13 23 36 49	50	0.1486685885
3867	0 2 16 17 19 25	50	0.00338169234
3868	0 5 18 19 24 49	50	0.4664490818
3869	0 9 10 19 27 31	50	0.01932595354
3870	0 3 12 15 39 45	50	0.3991592357
3871	0 3 9 21 23 49	50	0.2045508721
3872	0 2 19 23 36 43	50	0.7937053050999999
3873	0 2 13 15 39 48	50	0.5258811564
3874	0 2 19 23 28 40	50	0.02039001868
3875	0 3 9 21 23 40	50	0.03803167764
3876	0 3 9 11 15 34	50	0.26471050079999997
3877	0 3 5 12 24 27	50	0.3580276164
3878	0 2 7 13 16 17	50	0.01061200258
3879	0 9 19 23 33 36	50	0.27474970930000003
3880	0 2 5 6 13 46	50	0.3635900481
3881	0 3 16 17 18 25	50	0.0039886034
3882	0 2 3 10 26 49	50	0.2716016891
3883	0 1 2 5 14 19	50	0.0
3884	0 3 12 17 37 46	50	0.104212352
3885	0 2 10 19 26 47	50	0.5755922845
3886	0 5 6 9 19 35	50	0.302871506
3887	0 3 4 9 17 37	50	0.3967142934
3888	0 2 7 11 13 15	50	0.06924987839999999
3889	0 10 18 19 26 35	50	0.5771086680999999
3890	0 3 15 18 44 45	50	0.4578100103
3891	0 9 10 19 20 26	50	0.3468012306
3892	0 2 3 8 10 43	50	0.7246627889
3893	0 7 9 13 17 37	50	0.027859919960000003
3894	0 2 13 15 39 49	50	0.4713760632
3895	0 3 12 21 23 43	50	0.4717441756
3896	0 9 13 16 17 38	50	0.0
3897	0 7 9 19 23 36	50	0.07473385241000001
3898	0 3 10 12 31 33	50	0.07810317962999999
3899	0 3 12 23 36 46	50	0.14856657029999998
3900	0 9 19 23 28 43	50	0.020146717140000003
3901	0 9 19 23 25 36	50	0.511783537
3902	0 5 13 18 24 43	50	0.9961910731999999
3903	0 7 10 12 19 31	50	0.04103392125
3904	0 1 5 9 19 38	50	0.2495662893
3905	0 2 13 23 28 49	50	0.06777260235
3906	0 12 17 19 35 37	50	0.3528694368
3907	0 2 10 19 26 42	50	0.3422216946
3908	0 9 13 17 37 40	50	0.0
3909	0 2 3 10 31 42	50	0.00628858286
3910	0 2 13 23 28 33	50	0.04936303419
3911	0 4 8 10 18 19	50	0.597575144
3912	0 12 19 23 28 48	50	0.026419013909999997
3913	0 12 13 15 39 40	50	0.4117290032
3914	0 3 5 12 24 47	50	0.8178695125000001
3915	0 2 3 15 43 44	50	0.2876096277
3916	0 9 19 23 28 48	50	0.04169292721
3917	0 2 13 21 23 40	50	0.2715696835
3918	0 2 3 17 37 40	50	0.29014763109999997
3919	0 7 8 9 10 19	50	0.08121165956000001
3920	0 2 10 19 26 34	50	0.5863301817000001
3921	0 12 17 19 41 45	50	0.4326194293
3922	0 12 13 21 23 27	50	0.8002767877
3923	0 5 6 12 19 45	50	0.8052782377
3924	0 4 9 13 17 37	50	0.1294497014
3925	0 7 11 13 15 18	50	0.1403295033
3926	0 9 13 15 33 44	50	0.2212521071
3927	0 13 18 21 23 29	50	0.7867116412
3928	0 5 12 13 24 25	50	0.9884920594
3929	0 2 11 13 15 20	50	0.1451047679
3930	0 3 9 15 25 39	50	0.3488077285
3931	0 15 18 19 34 44	50	0.3935320613
3932	0 9 19 23 28 45	50	0.1617382734
3933	0 5 13 18 24 45	50	0.9387454124
3934	0 3 4 8 10 18	50	0.6938989345000001
3935	0 9 16 17 19 46	50	0.0
3936	0 9 17 19 32 41	50	0.1341857273
3937	0 1 2 3 5 25	50	0.8049152522
3938	0 1 3 5 18 27	50	0.3129909936
3939	0 12 13 21 23 34	50	0.7728415339999999
3940	0 3 18 21 23 34	50	0.7270586314999999
3941	0 5 9 13 24 43	50	0.7062989218000001
3942	0 2 13 21 23 38	50	0.6418597300000001
3943	0 5 6 12 19 46	50	0.1535251148
3944	0 12 17 19 37 47	50	0.3785579692
3945	0 2 5 19 24 34	50	0.4777426479
3946	0 3 18 23 25 36	50	0.0
3947	0 3 11 15 18 32	50	0.1575654156
3948	0 13 18 20 21 23	50	0.858122803
3949	0 12 13 23 28 45	50	0.2384150703
3950	0 3 9 17 27 37	50	0.04344676685
3951	0 12 13 17 37 47	50	0.4715627467
3952	0 11 12 14 15 19	50	0.00701552228
3953	0 2 3 11 15 40	50	0.155615648
3954	0 2 8 10 19 48	50	0.7373993868000001
