SM_1,SM_2,Product,Ligand,Base,Solvent,Yield
O=S(=O)(C(F)(F)F)Oc1ccc2c(c1)cccn2,Cc1ccc2c(c1B1OC(C(O1)(C)C)(C)C)cnn2C1CCCCO1,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C,[O-]C(=O)O.[Na+],CC#N,0.502
Ic1ccc2c(c1)cccn2,Cc1ccc2c(c1B1OC(C(O1)(C)C)(C)C)cnn2C1CCCCO1,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,NA,[K+].[OH-],CO,0.6808
O=S(=O)(C(F)(F)F)Oc1ccc2c(c1)cccn2,Cc1ccc2c(c1[B-](F)(F)F)cnn2C1CCCCO1.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC1(C)c2cccc(c2Oc2c1cccc2P(c1ccccc1)c1ccccc1)P(c1ccccc1)c1ccccc1,CCN(CC)CC,C1CCCO1,0.1494
O=S(=O)(C(F)(F)F)Oc1ccc2c(c1)cccn2,OB(c1c(C)ccc2c1cnn2C1CCCCO1)O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.[Fe+2],[O-]P(=O)([O-])[O-].[K+].[K+].[K+],CC#N,0.3426
Brc1ccc2c(c1)cccn2,Cc1ccc2c(c1B1OC(C(O1)(C)C)(C)C)cnn2C1CCCCO1,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,C1CCC(CC1)P(C1CCCCC1)C1CCCCC1,[K+].[OH-],C1CCCO1,0.5168
Ic1ccc2c(c1)cccn2,OB(c1c(C)ccc2c1cnn2C1CCCCO1)O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,C1CCC(CC1)P(C1CCCCC1)C1CCCCC1,CCN(CC)CC,CO,0.8806
O=S(=O)(C(F)(F)F)Oc1ccc2c(c1)cccn2,Cc1ccc2c(c1B1OC(C(O1)(C)C)(C)C)cnn2C1CCCCO1,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC(P(C(C)(C)C)C(C)(C)C)(C)C,[O-]C(C)(C)C.[Li+],CC#N,0.7290000000000001
Brc1ccc2c(c1)cccn2,Cc1ccc2c(c1[B-](F)(F)F)cnn2C1CCCCO1.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CCCCP(C12CC3CC(C2)CC(C1)C3)C12CC3CC(C2)CC(C1)C3,[F-].[Cs+],CO,0.5668
Brc1ccc2c(c1)cccn2,OB(c1c(C)ccc2c1cnn2C1CCCCO1)O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,COc1cccc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)OC,[F-].[Cs+],CC#N,0.4681
OB(c1ccc2c(c1)cccn2)O,Cc1ccc2c(c1Br)cnn2C1CCCCO1,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC(P(C(C)(C)C)C(C)(C)C)(C)C,[K+].[OH-],CO,0.4535
Brc1ccc2c(c1)cccn2,Cc1ccc2c(c1[B-](F)(F)F)cnn2C1CCCCO1.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,NA,[F-].[Cs+],CC#N,0.1396
Clc1ccc2c(c1)cccn2,OB(c1c(C)ccc2c1cnn2C1CCCCO1)O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,COc1cccc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)OC,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],C1CCCO1,0.4794
O=S(=O)(C(F)(F)F)Oc1ccc2c(c1)cccn2,Cc1ccc2c(c1[B-](F)(F)F)cnn2C1CCCCO1.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,C1CCC(CC1)P(C1CCCCC1)C1CCCCC1,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],CO,0.6463
O=S(=O)(C(F)(F)F)Oc1ccc2c(c1)cccn2,Cc1ccc2c(c1[B-](F)(F)F)cnn2C1CCCCO1.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC1(C)c2cccc(c2Oc2c1cccc2P(c1ccccc1)c1ccccc1)P(c1ccccc1)c1ccccc1,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],O=CN(C)C,0.1352
Clc1ccc2c(c1)cccn2,Cc1ccc2c(c1[B-](F)(F)F)cnn2C1CCCCO1.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,c1ccc(cc1)P(c1ccccc1)c1ccccc1,NA,CC#N,0.1958
OB(c1ccc2c(c1)cccn2)O,Cc1ccc2c(c1Br)cnn2C1CCCCO1,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CN(c1ccc(cc1)P(C(C)(C)C)C(C)(C)C)C,[K+].[OH-],C1CCCO1,0.4187
OB(c1ccc2c(c1)cccn2)O,Cc1ccc2c(c1Br)cnn2C1CCCCO1,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.[Fe+2],[O-]C(C)(C)C.[Li+],CC#N,0.2571
Clc1ccc2c(c1)cccn2,Cc1ccc2c(c1[B-](F)(F)F)cnn2C1CCCCO1.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CCCCP(C12CC3CC(C2)CC(C1)C3)C12CC3CC(C2)CC(C1)C3,[K+].[OH-],CC#N,0.1605
Clc1ccc2c(c1)cccn2,Cc1ccc2c(c1[B-](F)(F)F)cnn2C1CCCCO1.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CN(c1ccc(cc1)P(C(C)(C)C)C(C)(C)C)C,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],C1CCCO1,0.2049
Ic1ccc2c(c1)cccn2,Cc1ccc2c(c1B1OC(C(O1)(C)C)(C)C)cnn2C1CCCCO1,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,COc1cccc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)OC,[O-]C(C)(C)C.[Li+],CO,0.999
Brc1ccc2c(c1)cccn2,Cc1ccc2c(c1B1OC(C(O1)(C)C)(C)C)cnn2C1CCCCO1,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,Cc1ccccc1P(c1ccccc1C)c1ccccc1C,[O-]C(=O)O.[Na+],CC#N,0.5904
O=S(=O)(C(F)(F)F)Oc1ccc2c(c1)cccn2,OB(c1c(C)ccc2c1cnn2C1CCCCO1)O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.[Fe+2],[F-].[Cs+],O=CN(C)C,0.5489
Brc1ccc2c(c1)cccn2,OB(c1c(C)ccc2c1cnn2C1CCCCO1)O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,c1ccc(cc1)P(c1ccccc1)c1ccccc1,[F-].[Cs+],CO,0.7545999999999999
Clc1ccc2c(c1)cccn2,OB(c1c(C)ccc2c1cnn2C1CCCCO1)O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,c1ccc(cc1)P(c1ccccc1)C1=C[CH-]C=C1.c1ccc(cc1)P(c1ccccc1)C1=C[CH-]C=C1.[Fe+2],[F-].[Cs+],O=CN(C)C,0.0867
O=S(=O)(C(F)(F)F)Oc1ccc2c(c1)cccn2,Cc1ccc2c(c1[B-](F)(F)F)cnn2C1CCCCO1.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,Cc1ccccc1P(c1ccccc1C)c1ccccc1C,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],O=CN(C)C,0.2541
Brc1ccc2c(c1)cccn2,Cc1ccc2c(c1B1OC(C(O1)(C)C)(C)C)cnn2C1CCCCO1,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC1(C)c2cccc(c2Oc2c1cccc2P(c1ccccc1)c1ccccc1)P(c1ccccc1)c1ccccc1,[O-]C(C)(C)C.[Li+],C1CCCO1,0.1531
O=S(=O)(C(F)(F)F)Oc1ccc2c(c1)cccn2,Cc1ccc2c(c1B1OC(C(O1)(C)C)(C)C)cnn2C1CCCCO1,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,c1ccc(cc1)P(c1ccccc1)c1ccccc1,NA,O=CN(C)C,0.7966
O=S(=O)(C(F)(F)F)Oc1ccc2c(c1)cccn2,OB(c1c(C)ccc2c1cnn2C1CCCCO1)O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC(P(C(C)(C)C)C(C)(C)C)(C)C,CCN(CC)CC,CC#N,0.6759000000000001
Ic1ccc2c(c1)cccn2,Cc1ccc2c(c1B1OC(C(O1)(C)C)(C)C)cnn2C1CCCCO1,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,c1ccc(cc1)P(c1ccccc1)C1=C[CH-]C=C1.c1ccc(cc1)P(c1ccccc1)C1=C[CH-]C=C1.[Fe+2],[Na+].[OH-],CO,0.8099
Clc1ccc2c(c1)cccn2,OB(c1c(C)ccc2c1cnn2C1CCCCO1)O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,COc1cccc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)OC,[K+].[OH-],CO,0.1902
Clc1ccc2c(c1)cccn2,OB(c1c(C)ccc2c1cnn2C1CCCCO1)O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C,[O-]C(C)(C)C.[Li+],CC#N,0.9283
OB(c1ccc2c(c1)cccn2)O,Cc1ccc2c(c1Br)cnn2C1CCCCO1,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CN(c1ccc(cc1)P(C(C)(C)C)C(C)(C)C)C,NA,CC#N,0.0
Brc1ccc2c(c1)cccn2,Cc1ccc2c(c1B1OC(C(O1)(C)C)(C)C)cnn2C1CCCCO1,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.[Fe+2],CCN(CC)CC,C1CCCO1,0.495
Ic1ccc2c(c1)cccn2,Cc1ccc2c(c1B1OC(C(O1)(C)C)(C)C)cnn2C1CCCCO1,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,Cc1ccccc1P(c1ccccc1C)c1ccccc1C,[K+].[OH-],O=CN(C)C,0.8214
Ic1ccc2c(c1)cccn2,Cc1ccc2c(c1[B-](F)(F)F)cnn2C1CCCCO1.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CN(c1ccc(cc1)P(C(C)(C)C)C(C)(C)C)C,[O-]C(C)(C)C.[Li+],O=CN(C)C,0.1252
O=S(=O)(C(F)(F)F)Oc1ccc2c(c1)cccn2,Cc1ccc2c(c1[B-](F)(F)F)cnn2C1CCCCO1.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC1(C)c2cccc(c2Oc2c1cccc2P(c1ccccc1)c1ccccc1)P(c1ccccc1)c1ccccc1,NA,O=CN(C)C,0.1915
Brc1ccc2c(c1)cccn2,Cc1ccc2c(c1B1OC(C(O1)(C)C)(C)C)cnn2C1CCCCO1,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,c1ccc(cc1)P(c1ccccc1)C1=C[CH-]C=C1.c1ccc(cc1)P(c1ccccc1)C1=C[CH-]C=C1.[Fe+2],CCN(CC)CC,CO,0.1052
Ic1ccc2c(c1)cccn2,Cc1ccc2c(c1[B-](F)(F)F)cnn2C1CCCCO1.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,COc1cccc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)OC,[F-].[Cs+],C1CCCO1,0.3204
CC1(C)OB(OC1(C)C)c1ccc2c(c1)cccn2,Cc1ccc2c(c1Br)cnn2C1CCCCO1,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,Cc1ccccc1P(c1ccccc1C)c1ccccc1C,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],C1CCCO1,0.5548
OB(c1ccc2c(c1)cccn2)O,Cc1ccc2c(c1Br)cnn2C1CCCCO1,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,c1ccc(cc1)P(c1ccccc1)C1=C[CH-]C=C1.c1ccc(cc1)P(c1ccccc1)C1=C[CH-]C=C1.[Fe+2],[F-].[Cs+],CO,0.4364
Brc1ccc2c(c1)cccn2,Cc1ccc2c(c1[B-](F)(F)F)cnn2C1CCCCO1.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,c1ccc(cc1)P(c1ccccc1)c1ccccc1,[O-]C(C)(C)C.[Li+],C1CCCO1,0.326
OB(c1ccc2c(c1)cccn2)O,Cc1ccc2c(c1Br)cnn2C1CCCCO1,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,c1ccc(cc1)P(c1ccccc1)c1ccccc1,NA,O=CN(C)C,0.0
OB(c1ccc2c(c1)cccn2)O,Cc1ccc2c(c1Br)cnn2C1CCCCO1,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,Cc1ccccc1P(c1ccccc1C)c1ccccc1C,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],CO,0.5199
O=S(=O)(C(F)(F)F)Oc1ccc2c(c1)cccn2,Cc1ccc2c(c1B1OC(C(O1)(C)C)(C)C)cnn2C1CCCCO1,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,c1ccc(cc1)P(c1ccccc1)C1=C[CH-]C=C1.c1ccc(cc1)P(c1ccccc1)C1=C[CH-]C=C1.[Fe+2],[O-]C(=O)O.[Na+],CO,0.6007
O=S(=O)(C(F)(F)F)Oc1ccc2c(c1)cccn2,Cc1ccc2c(c1[B-](F)(F)F)cnn2C1CCCCO1.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC1(C)c2cccc(c2Oc2c1cccc2P(c1ccccc1)c1ccccc1)P(c1ccccc1)c1ccccc1,CCN(CC)CC,CO,0.1343
Brc1ccc2c(c1)cccn2,OB(c1c(C)ccc2c1cnn2C1CCCCO1)O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,C1CCC(CC1)P(C1CCCCC1)C1CCCCC1,[K+].[OH-],CC#N,0.632
CC1(C)OB(OC1(C)C)c1ccc2c(c1)cccn2,Cc1ccc2c(c1Br)cnn2C1CCCCO1,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC1(C)c2cccc(c2Oc2c1cccc2P(c1ccccc1)c1ccccc1)P(c1ccccc1)c1ccccc1,NA,O=CN(C)C,0.0
O=S(=O)(C(F)(F)F)Oc1ccc2c(c1)cccn2,Cc1ccc2c(c1[B-](F)(F)F)cnn2C1CCCCO1.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C,[O-]C(C)(C)C.[Li+],CO,0.4322
O=S(=O)(C(F)(F)F)Oc1ccc2c(c1)cccn2,Cc1ccc2c(c1[B-](F)(F)F)cnn2C1CCCCO1.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC1(C)c2cccc(c2Oc2c1cccc2P(c1ccccc1)c1ccccc1)P(c1ccccc1)c1ccccc1,[K+].[OH-],O=CN(C)C,0.128
Ic1ccc2c(c1)cccn2,Cc1ccc2c(c1[B-](F)(F)F)cnn2C1CCCCO1.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,NA,[K+].[OH-],CO,0.5555
Ic1ccc2c(c1)cccn2,Cc1ccc2c(c1[B-](F)(F)F)cnn2C1CCCCO1.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C,[O-]C(=O)O.[Na+],O=CN(C)C,0.1515
Brc1ccc2c(c1)cccn2,OB(c1c(C)ccc2c1cnn2C1CCCCO1)O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,COc1cccc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)OC,[O-]C(C)(C)C.[Li+],O=CN(C)C,0.485
CC1(C)OB(OC1(C)C)c1ccc2c(c1)cccn2,Cc1ccc2c(c1Br)cnn2C1CCCCO1,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,NA,[Na+].[OH-],C1CCCO1,0.5429999999999999
CC1(C)OB(OC1(C)C)c1ccc2c(c1)cccn2,Cc1ccc2c(c1Br)cnn2C1CCCCO1,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,Cc1ccccc1P(c1ccccc1C)c1ccccc1C,[O-]C(=O)O.[Na+],CC#N,0.5611999999999999
Ic1ccc2c(c1)cccn2,Cc1ccc2c(c1B1OC(C(O1)(C)C)(C)C)cnn2C1CCCCO1,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC1(C)c2cccc(c2Oc2c1cccc2P(c1ccccc1)c1ccccc1)P(c1ccccc1)c1ccccc1,[O-]C(C)(C)C.[Li+],CC#N,0.4237
CC1(C)OB(OC1(C)C)c1ccc2c(c1)cccn2,Cc1ccc2c(c1Br)cnn2C1CCCCO1,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.[Fe+2],[O-]C(=O)O.[Na+],O=CN(C)C,0.158
Ic1ccc2c(c1)cccn2,Cc1ccc2c(c1B1OC(C(O1)(C)C)(C)C)cnn2C1CCCCO1,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C,[F-].[Cs+],O=CN(C)C,0.757
O=S(=O)(C(F)(F)F)Oc1ccc2c(c1)cccn2,OB(c1c(C)ccc2c1cnn2C1CCCCO1)O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,NA,CCN(CC)CC,CO,0.4537
Ic1ccc2c(c1)cccn2,OB(c1c(C)ccc2c1cnn2C1CCCCO1)O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,C1CCC(CC1)P(C1CCCCC1)C1CCCCC1,[F-].[Cs+],CO,0.8801000000000001
Brc1ccc2c(c1)cccn2,Cc1ccc2c(c1B1OC(C(O1)(C)C)(C)C)cnn2C1CCCCO1,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.[Fe+2],[K+].[OH-],C1CCCO1,0.4563
Ic1ccc2c(c1)cccn2,OB(c1c(C)ccc2c1cnn2C1CCCCO1)O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.[Fe+2],[F-].[Cs+],CO,0.6745
Brc1ccc2c(c1)cccn2,Cc1ccc2c(c1[B-](F)(F)F)cnn2C1CCCCO1.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,Cc1ccccc1P(c1ccccc1C)c1ccccc1C,CCN(CC)CC,O=CN(C)C,0.1474
Clc1ccc2c(c1)cccn2,Cc1ccc2c(c1[B-](F)(F)F)cnn2C1CCCCO1.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.[Fe+2],[K+].[OH-],C1CCCO1,0.21600000000000005
Brc1ccc2c(c1)cccn2,Cc1ccc2c(c1B1OC(C(O1)(C)C)(C)C)cnn2C1CCCCO1,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,COc1cccc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)OC,[F-].[Cs+],CO,0.1787
Brc1ccc2c(c1)cccn2,Cc1ccc2c(c1B1OC(C(O1)(C)C)(C)C)cnn2C1CCCCO1,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,COc1cccc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)OC,[O-]C(=O)O.[Na+],CC#N,0.735
Brc1ccc2c(c1)cccn2,Cc1ccc2c(c1[B-](F)(F)F)cnn2C1CCCCO1.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,C1CCC(CC1)P(C1CCCCC1)C1CCCCC1,[O-]C(C)(C)C.[Li+],O=CN(C)C,0.1244
Brc1ccc2c(c1)cccn2,Cc1ccc2c(c1[B-](F)(F)F)cnn2C1CCCCO1.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,c1ccc(cc1)P(c1ccccc1)C1=C[CH-]C=C1.c1ccc(cc1)P(c1ccccc1)C1=C[CH-]C=C1.[Fe+2],[O-]P(=O)([O-])[O-].[K+].[K+].[K+],O=CN(C)C,0.2172
O=S(=O)(C(F)(F)F)Oc1ccc2c(c1)cccn2,OB(c1c(C)ccc2c1cnn2C1CCCCO1)O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,NA,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],CO,0.7497
Ic1ccc2c(c1)cccn2,Cc1ccc2c(c1B1OC(C(O1)(C)C)(C)C)cnn2C1CCCCO1,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CN(c1ccc(cc1)P(C(C)(C)C)C(C)(C)C)C,[O-]C(C)(C)C.[Li+],CC#N,0.9915
Ic1ccc2c(c1)cccn2,Cc1ccc2c(c1[B-](F)(F)F)cnn2C1CCCCO1.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C,[F-].[Cs+],CO,0.5086999999999999
Brc1ccc2c(c1)cccn2,OB(c1c(C)ccc2c1cnn2C1CCCCO1)O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC1(C)c2cccc(c2Oc2c1cccc2P(c1ccccc1)c1ccccc1)P(c1ccccc1)c1ccccc1,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],O=CN(C)C,0.0138
Brc1ccc2c(c1)cccn2,Cc1ccc2c(c1B1OC(C(O1)(C)C)(C)C)cnn2C1CCCCO1,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,C1CCC(CC1)P(C1CCCCC1)C1CCCCC1,[O-]C(=O)O.[Na+],O=CN(C)C,0.5121
Clc1ccc2c(c1)cccn2,OB(c1c(C)ccc2c1cnn2C1CCCCO1)O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CCCCP(C12CC3CC(C2)CC(C1)C3)C12CC3CC(C2)CC(C1)C3,[F-].[Cs+],C1CCCO1,0.6129
Ic1ccc2c(c1)cccn2,OB(c1c(C)ccc2c1cnn2C1CCCCO1)O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,COc1cccc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)OC,NA,C1CCCO1,0.7056999999999999
F[B-](c1ccc2c(c1)cccn2)(F)F.[K+],Cc1ccc2c(c1Br)cnn2C1CCCCO1,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,c1ccc(cc1)P(c1ccccc1)c1ccccc1,[O-]C(=O)O.[Na+],CC#N,0.6333
Clc1ccc2c(c1)cccn2,Cc1ccc2c(c1B1OC(C(O1)(C)C)(C)C)cnn2C1CCCCO1,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC(P(C(C)(C)C)C(C)(C)C)(C)C,CCN(CC)CC,CO,0.1505
Ic1ccc2c(c1)cccn2,Cc1ccc2c(c1B1OC(C(O1)(C)C)(C)C)cnn2C1CCCCO1,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.[Fe+2],[F-].[Cs+],O=CN(C)C,0.6542
Clc1ccc2c(c1)cccn2,Cc1ccc2c(c1[B-](F)(F)F)cnn2C1CCCCO1.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC(P(C(C)(C)C)C(C)(C)C)(C)C,NA,C1CCCO1,0.15
